id,brand,model,type,resolution_label,megapixels,sensor,field_of_view_deg,night_vision_type,ip_rating,ik_rating,two_way_audio,release_year,community_notes_count
bcs-bcs-p-214r3m,BCS,BCS-P-214R3M,dome,4MP,4,"1/3"" 4MP CMOS",,ir,IP66,,,,0
bcs-bcs-p-214r3s-e,BCS,BCS-P-214R3S-E,dome,4MP,4,"1/3"" 4MP CMOS",,ir,IP66,,,,0
bcs-bcs-p-214rs-e,BCS,BCS-P-214RS-E,dome,4MP,4,"1/3"" 4MP CMOS",,ir,IP66,,,,0
bcs-bcs-p-214rwsa,BCS,BCS-P-214RWSA,dome,4MP,4,"1/3"" 4MP CMOS",,ir,IP66,IK10,,,0
bcs-bcs-p-215rwsa,BCS,BCS-P-215RWSA,dome,5MP,5,"1/2.7"" 5MP Starlight CMOS",,ir,IP67,IK10,,,0
bcs-bcs-p-222rsam,BCS,BCS-P-222RSAM,dome,2MP,2,"1/2.8"" 2MP CMOS",,ir,IP66,IK10,,,0
bcs-bcs-p-224rwsam,BCS,BCS-P-224RWSAM,dome,4MP,4,"1/3"" 4MP CMOS",,ir,IP66,IK10,,,0
bcs-bcs-p-232r3s,BCS,BCS-P-232R3S,dome,2MP,2,"1/2.7"" 2MP CMOS",,ir,IP66,IK10,,,0
bcs-bcs-p-242r3wsa,BCS,BCS-P-242R3WSA,dome,2MP,2,"1/2.9"" 2MP CMOS",,ir,IP66,IK10,,,0
bcs-bcs-p-244r3wlsa,BCS,BCS-P-244R3WLSA,dome,4MP,4,"1/3"" 4MP CMOS",,ir,IP66,IK10,,,0
bcs-bcs-p-262r3wsa,BCS,BCS-P-262R3WSA,dome,2MP,2,"1/2.9"" 2MP CMOS",,ir,IP66,IK10,,,0
bcs-bcs-p-262r3wsm,BCS,BCS-P-262R3WSM,dome,2MP,2,"1/2.9"" 2MP CMOS",,ir,IP66,,,,0
bcs-bcs-p-264r3wsa,BCS,BCS-P-264R3WSA,dome,4MP,4,"1/3"" 4MP CMOS",,ir,IP66,IK10,,,0
bcs-bcs-p-264r3wsm,BCS,BCS-P-264R3WSM,dome,4MP,4,"1/3"" 4MP CMOS",,ir,IP66,,,,0
bcs-bcs-p-268r3wsa,BCS,BCS-P-268R3WSA,dome,8MP,8,"1/2"" 8MP CMOS",,ir,IP67,IK10,,,0
bcs-bcs-p-268r3wsm,BCS,BCS-P-268R3WSM,dome,8MP,8,"1/2"" 8MP CMOS",,ir,IP66,,,,0
bcs-bcs-p-4121r-ii,BCS,BCS-P-4121R-II,bullet,2MP,2,"1/2.7"" CMOS",,ir,IP66,,,,0
bcs-bcs-p-412r-e,BCS,BCS-P-412R-E,bullet,2MP,2,"1/2.7"" CMOS",,ir,IP66,,,,0
bcs-bcs-p-414r-e,BCS,BCS-P-414R-E,bullet,4MP,4,"1/3"" CMOS",,ir,IP66,,,,0
bcs-bcs-p-414rw,BCS,BCS-P-414RW,bullet,4MP,4,"1/3"" CMOS",,ir,IP66,,,,0
bcs-bcs-p-415rwm,BCS,BCS-P-415RWM,bullet,5MP,5,"1/2.7"" Starlight CMOS",,ir,IP67,,,,0
bcs-bcs-p-422r3a,BCS,BCS-P-422R3A,bullet,2MP,2,"1/2.8"" SONY CMOS",,ir,IP66,,,,0
bcs-bcs-p-422r3ls,BCS,BCS-P-422R3LS,bullet,2MP,2,"1/2.9"" StarLight CMOS",,ir,IP67,,,,0
bcs-bcs-p-422r3wls,BCS,BCS-P-422R3WLS,bullet,2MP,2,"1/2.8"" SONY StarVis CMOS",,ir,IP67,,,,0
bcs-bcs-p-424r3ws,BCS,BCS-P-424R3WS,bullet,4MP,4,"1/3"" CMOS",,ir,IP67,,,,0
bcs-bcs-p-432r3s,BCS,BCS-P-432R3S,bullet,2MP,2,"1/2.8"" SONY CMOS",,ir,IP66,,,,0
bcs-bcs-p-4421rsa,BCS,BCS-P-4421RSA,bullet,2MP,2,"1/2.7"" CMOS",,ir,IP66,,,,0
bcs-bcs-p-444rsa,BCS,BCS-P-444RSA,bullet,4MP,4,"1/3"" CMOS",,ir,IP66,,,,0
bcs-bcs-p-4622r3wlsag,BCS,BCS-P-4622R3WLSAG,bullet,2MP,2,"1/1.9"" SONY CMOS",,ir,IP67,,,,0
bcs-bcs-p-462r3wlsa,BCS,BCS-P-462R3WLSA,bullet,2MP,2,"1/2.8"" SONY CMOS",,ir,IP66,,,,0
bcs-bcs-p-462r3wlsa-itc,BCS,BCS-P-462R3WLSA-ITC,bullet,2MP,2,"1/2.8"" SONY CMOS",,ir,IP66,,,,0
bcs-bcs-p-462rwsa,BCS,BCS-P-462RWSA,bullet,2MP,2,"1/2.9"" CMOS",,ir,IP66,,,,0
bcs-bcs-p-464rwsa,BCS,BCS-P-464RWSA,bullet,4MP,4,"1/3"" CMOS",,ir,IP66,,,,0
bcs-bcs-p-468r3wsa,BCS,BCS-P-468R3WSA,bullet,8MP,8,"1/2"" CMOS",,ir,IP66,,,,0
bcs-bcs-p-5621rsa,BCS,BCS-P-5621RSA,ptz,1080p,2,"1/2.8"" CMOS",,ir,IP66,,,,0
bcs-bcs-p-5621rsap-ii,BCS,BCS-P-5621RSAP-II,ptz,1080p,2,"1/3"" CMOS",,ir,IP66,,,,0
bcs-bcs-p-5622rs,BCS,BCS-P-5622RS,ptz,1080p,2,"1/2.9"" CMOS",,ir,IP66,,,,0
bcs-bcs-p-5622rsa-p,BCS,BCS-P-5622RSA-P,ptz,1080p,2,"1/2.9"" CMOS",,ir,IP66,,,,0
bcs-bcs-p-5622sa,BCS,BCS-P-5622SA,ptz,1080p,2,"1/2.8"" CMOS",,,IP67,IK10,,,0
bcs-bcs-p-5623rsa-ii,BCS,BCS-P-5623RSA-II,ptz,1080p,2,"1/3"" CMOS",,ir,IP66,,,,0
bcs-bcs-p-5623rsap-ii,BCS,BCS-P-5623RSAP-II,ptz,1080p,2,"1/2.8"" CMOS",,ir,IP66,,,,0
bcs-bcs-p-5623sa,BCS,BCS-P-5623SA,ptz,1080p,2,"1/2.8"" CMOS",,,IP67,IK10,,,0
bcs-bcs-p-5624rwlsa,BCS,BCS-P-5624RWLSA,ptz,1080p,2,"1/2.8"" CMOS",,ir,IP66,,,,0
bcs-bcs-p-5626rlsa,BCS,BCS-P-5626RLSA,ptz,1080p,2,"1/2.8"" SONY Starvis CMOS",,ir,IP66,,,,0
bcs-bcs-p-5634rsa,BCS,BCS-P-5634RSA,ptz,3MP,3,"1/2.8"" SONY CMOS",,ir,IP66,,,,0
bcs-bcs-p-5692rsai,BCS,BCS-P-5692RSAI,ptz,12MP,12,"1/1.7"" SONY Starvis CMOS",,ir,IP66,,,,0
bcs-bcs-p-624r3sa,BCS,BCS-P-624R3SA,fisheye,4MP,4,"1/3"" CMOS",185,ir,IP66,IK10,,,0
bcs-bcs-p-629r3sa,BCS,BCS-P-629R3SA,fisheye,12MP,12,"1/1.7"" SONY CMOS",185,ir,IP66,IK10,,,0
bcs-bcs-p5692rsa,BCS,BCS-P5692RSA,ptz,12MP,12,"1/1.7"" CMOS",,ir,IP66,,,,0
blink-indoor,Blink,Indoor,box,1080p HD,2,,110 diagonal,ir,,,true,2020,0
blink-mini,Blink,Mini,dome,1080p HD,2,,110 diagonal,ir,,,true,2020,0
blink-mini-2,Blink,Mini 2,dome,1080p HD,2,,110 diagonal,color,IP54,,true,2023,0
blink-mini-2k-plus,Blink,Mini 2K+,dome,2K QHD,4,,110 diagonal,color,IP54,,true,2025,0
blink-mini-pan-tilt-mount,Blink,Mini Pan-Tilt Mount,ptz,1080p HD,2,,360 pan / 70 tilt,color,,,true,2024,0
blink-outdoor-2k-plus,Blink,Outdoor 2K+,bullet,2K QHD,4,,110 diagonal,ir,IP65,,true,2024,0
blink-outdoor-3rd-gen,Blink,Outdoor (3rd Gen),bullet,1080p HD,2,,110 diagonal,ir,IP65,,true,2022,0
blink-outdoor-4,Blink,Outdoor 4,bullet,1080p HD,2,,110 diagonal,ir,IP65,,true,2023,0
blink-outdoor-4-floodlight,Blink,Outdoor 4 Floodlight,bullet,1080p HD,2,,150 diagonal,color,IP65,,true,2023,0
blink-video-doorbell,Blink,Video Doorbell,doorbell,1080p HD,2,,135 diagonal (head-to-toe),ir,IPX5,,true,2023,0
blink-wired-floodlight,Blink,Wired Floodlight Camera,bullet,1080p,2,,142 diagonal,color,IP65,,true,2023,0
blink-xt2,Blink,XT2,bullet,1080p HD,2,,110 diagonal,ir,IP65,,true,2019,0
boavision-aov-w4g,Boavision,AOV-W4G,ptz,3MP,3,"1/2.7"" CMOS",320 pan/90 tilt,color,IP66,,true,,0
boavision-hsd38w,Boavision,HSD38W,ptz,2K 3MP,3,"1/2.9"" OVO2M10 CMOS",355 pan/90 tilt,hybrid,IP66,,true,,0
boavision-p172267,Boavision,P172267,dual-lens,2K 4MP,4,,355 pan/90 tilt,hybrid,IP66,,true,,0
boavision-p212460,Boavision,P212460,ptz,2K 3MP,3,,355 pan/90 tilt,color,IP66,,true,,0
boavision-p212461,Boavision,P212461,ptz,2K,3,,355 pan/90 tilt,color,IP66,,true,,0
boavision-p212463,Boavision,P212463,ptz,2K 3MP,3,,355 pan/90 tilt,color,IP66,,true,,0
boavision-p212464,Boavision,P212464,bullet,2K 3MP,3,,,color,IP65,,true,,0
boavision-p212465,Boavision,P212465,dual-lens,4K 8MP,8,,355 pan/90 tilt,hybrid,IP66,,true,,0
boavision-p212466,Boavision,P212466,dual-lens,4MP,4,,355 pan/90 tilt,hybrid,IP66,,true,,0
boavision-p212542,Boavision,P212542,dual-lens,8MP,8,,270 pan/90 tilt,hybrid,IP66,,,,0
boavision-p34293,Boavision,P34293,ptz,5MP,5,,355 pan/90 tilt,color,IP66,,true,,0
boavision-p34295,Boavision,P34295,ptz,5MP,5,,,ir,,,true,,0
boavision-p34298,Boavision,P34298,ptz,1080p,2,,350 pan/120 tilt,hybrid,,,true,,0
boavision-yg-bwf93ar-800,Boavision,YG-BWF93AR-800,ptz,4K 8MP,8,"1/2.8"" SONY IMX415 CMOS",355 pan/90 tilt,hybrid,IP66,,true,,0
bolide-bn1009-ptz-5-0wp,Bolide,BN1009-PTZ-5.0WP,ptz,5MP,5,"1/2.8"" progressive scan CMOS",64.9 to 1.8 horizontal,ir,IP66,,true,,0
bolide-bn1009ptz-5mpndaa,Bolide,BN1009PTZ-5MP/NDAA,ptz,5MP,5,"1/2.7"" progressive scan CMOS",55.6 to 8.1 horizontal,ir,IP66,,,,0
bolide-bn1009ptz4kndaa,Bolide,BN1009PTZ4K/NDAA,ptz,4K,8,"1/1.8"" progressive scan CMOS",60 to 2.31 horizontal,ir,IP67,IK10,true,,0
bolide-bn1009ptzmndaa,Bolide,BN1009PTZM/NDAA,ptz,5MP,5,"1/2.7"" CMOS",,ir,IP66,,,,0
bolide-bn1029ptzmini-ndaa,Bolide,BN1029PTZMINI/NDAA,ptz,5MP,5,"1/2.7"" CMOS",,ir,IP67,IK10,,,0
bolide-bn8109-pn,Bolide,BN8109-PN,panoramic,5MP,5,"1/2.8"" progressive scan CMOS",180,ir,IP67,IK10,false,,0
bolide-bn9109-pn,Bolide,BN9109-PN,panoramic,8MP,8,"1/2.8"" progressive scan CMOS",180,ir,IP67,IK10,false,,0
bolide-bn9109-pn-dual,Bolide,BN9109-PN-DUAL,panoramic,8MP,8,"2x 1/2.8"" progressive scan CMOS",180,ir,IP67,IK10,false,,0
bolide-bn9135-pn,Bolide,BN9135-PN,panoramic,8MP,8,"1/2.8"" progressive scan CMOS",180,ir,IP67,IK10,false,,0
bosch-ex14mnx9v0408m-n,Bosch,EX14 Marine Camera (EX14MNX9V0408M-N),box,NTSC/550 TVL color / 570 TVL mono,0.4,,,ir,IP66,,,2013,0
bosch-ex14mx4v0408b-n,Bosch,EX14N Extreme Environmental IDN Camera (EX14MX4V0408B-N),box,NTSC/550 TVL color / 570 TVL mono,0.4,,,ir,IP66,,,2013,0
bosch-ex27dmx4v0550w-n,Bosch,EX27D Desert Camera (EX27DMX4V0550W-N),box,NTSC/550 TVL,0.4,,,ir,,,,2013,0
bosch-ex27mnx8v0409b-n,Bosch,EX27 Series All-weather Camera (EX27MNX8V0409B-N),box,NTSC/550 TVL,0.4,,,ir,,,,2013,0
bosch-ex36mnx902w-n,Bosch,EX36N Corner-mount No-Grip Camera (EX36MNX902W-N),dome,NTSC/540 TVL,0.4,,,ir,,,,2013,0
bosch-fcs-8000-vfd-i,Bosch,AVIOTEC 8000i IR (FCS-8000-VFD-I),bullet,4MP,4.1,1/1.8 inch CMOS,"48-103 (horizontal: 103 wide, 48 tele)",ir,IP66/IP67,IK10,true,2023,0
bosch-flexidome-5100i-mena,Bosch,FLEXIDOME 5100i (MENA),dome,5MP,5,"1/2.7"" CMOS",110-32 horizontal,ir,IP66,IK10,true,2022,0
bosch-kbe-832v38-20n,Bosch,KBE Series Prepackaged DINION HD 1080p (KBE-832V38-20N),box,1080p,2,,,none,IP66,,,2013,0
bosch-mic-500-alb18n,Bosch,MIC Series 500 Professional PTZ (MIC-500-ALB18N),ptz,NTSC/550 TVL,0.4,,,none,IP68,,,2013,0
bosch-mic-550alb28n,Bosch,MIC Series 550 (MIC-550ALB28N),ptz,NTSC/550 TVL,0.4,,,none,IP68,,,2013,0
bosch-mic-550ir55-p,Bosch,MIC Series 550 IR (MIC-550IR55-P),ptz,D1 (analog SD),0.38,"1/2.8"" CMOS",,ir,IP68,,true,,0
bosch-mic-612tialb36n,Bosch,MIC Series 612 Thermal (MIC-612TIALB36N),ptz,thermal,0.08,,,,IP68,,,2013,0
bosch-mic-7230-b5,Bosch,MIC-7230-B5,ptz,1080p,2,,,ir,IP68,IK10,,2016,0
bosch-mic-7504-z12br,Bosch,MIC IP ultra 7100i (MIC-7504-Z12BR),ptz,4K UHD,8.3,1 in. Exmor R CMOS,6.1 to 64.6,none,IP68,IK10,true,,0
bosch-mic-7504-z12gr,Bosch,MIC IP ultra 7100i (MIC-7504-Z12GR),ptz,4K UHD,8,1-inch CMOS,61-90,none,IP66/IP68,IK10,,,0
bosch-mic-7504-z12wr,Bosch,MIC IP ultra 7100i (MIC-7504-Z12WR) PTZ 8MP 12x IP68 enhanced white,ptz,4K UHD,8.3,1-inch Exmor R CMOS,6.1-64.6,none,IP68,IK10,true,2019,0
bosch-mic-7522-z30b,Bosch,MIC IP starlight 7100i (MIC-7522-Z30B),ptz,1080p HD,2,1/2 inch CMOS,2.1-58.3,color,IP68,IK10,true,2019,0
bosch-mic-7522-z30br,Bosch,MIC IP starlight 7100i (MIC-7522-Z30BR),ptz,1080p,2.12,1/2 inch CMOS,2.1-58.3,none,IP68,IK10,true,,0
bosch-mic-7522-z30g,Bosch,MIC IP starlight 7100i (MIC-7522-Z30G),ptz,1080p,2.12,1/2 in. CMOS,2.1 to 58.3,color,IP66/IP68 (Type 6P); IP67 with connector kit,IK10,true,2019,0
bosch-mic-7522-z30gr,Bosch,MIC IP starlight 7100i (MIC-7522-Z30GR),ptz,1080p,2,"1/2"" CMOS (starlight)",2.1-58.3,color,IP66/IP68,IK10,true,2020,0
bosch-mic-7522-z30w,Bosch,MIC IP starlight 7100i (MIC-7522-Z30W),ptz,1080p HD,2.12,1/2 in. CMOS,2.1-58.3,color,IP68,IK10,true,,0
bosch-mic-7522-z30wr,Bosch,MIC IP starlight 7100i (MIC-7522-Z30WR),ptz,1080p,2.12,1/2 in. CMOS,2.1-58.3,color,IP66/IP68,IK10,true,,0
bosch-mic-9502-z30bqs,Bosch,MIC IP fusion 9000i (MIC-9502-Z30BQS),ptz,1080p,2,"Visible: 1/2.8"" CMOS; Thermal: uncooled VOx microbolometer",16 (thermal),none,IP66/IP68,IK10,,,0
bosch-mic-9502-z30bvf,Bosch,MIC IP fusion 9000i (MIC-9502-Z30BVF),ptz,1080p HD,2,1/2.8-type Exmor R CMOS (visible); uncooled Vanadium Oxide microbolometer FPA (thermal),2.3-64.7 (optical); 12.4x9.3 (thermal),none,IP68 (with MIC-DCA/MIC-WMB mount),IK10,true,2019,0
bosch-mic-9502-z30bvf9,Bosch,MIC IP fusion 9000i (MIC-9502-Z30BVF9),ptz,Full HD 1080p,2.13,1/2.8-type Exmor R CMOS (visible); uncooled Vanadium Oxide microbolometer FPA (thermal),2.3-64.7 (optical 30x); 70 (thermal 9mm),none,IP68,IK10,false,,0
bosch-mic-9502-z30bvs,Bosch,MIC IP fusion 9000i (MIC-9502-Z30BVS),ptz,1080p,2,1/2.8-inch Exmor R CMOS (visible) + uncooled VOx microbolometer FPA (thermal),,none,"IP66/IP68, Type 6P",IK10,,,0
bosch-mic-9502-z30bvs9,Bosch,MIC IP fusion 9000i (MIC-9502-Z30BVS9),ptz,1080p,2.13,1/2.8-type Exmor R CMOS,2.3-64.7 (visible); 70x52 (thermal 9mm),none,IP68,IK10,true,,0
bosch-mic-9502-z30gqs,Bosch,"MIC IP fusion 9000i — PTZ thermal QVGA-19mm 2MP 30x 9Hz, gray (MIC-9502-Z30GQS)",ptz,1080p (Full HD),2.13,Visible: 1/2.8-type Exmor R CMOS (starlight); Thermal: uncooled vanadium oxide microbolometer FPA,2.3-64.7 (visible) / 16x12 (thermal),none,IP66/IP68 (Type 6P),IK10,true,,0
bosch-mic-9502-z30gvf,Bosch,MIC IP fusion 9000i (MIC-9502-Z30GVF),ptz,1080p,2.13,1/2.8-type Exmor R CMOS (visible) + uncooled Vanadium Oxide microbolometer 640x480 (thermal),2.3 to 64.7 (visible); 12.4 x 9.3 (thermal),none,IP68 (Type 6P),IK10,false,2022,0
bosch-mic-9502-z30gvf9,Bosch,"MIC IP fusion 9000i (MIC-9502-Z30GVF9), PTZ thermal VGA-9mm 2MP 30x 30Hz, gray",ptz,1080p (Full HD),2,1/2.8-type Exmor R CMOS (visible) + uncooled vanadium oxide microbolometer FPA (thermal),"70 x 52 (thermal); visible 2.3 to 64.7 (horizontal, optical zoom range)",none,IP68,IK10,,,0
bosch-mic-9502-z30wqs,Bosch,MIC IP fusion 9000i (MIC-9502-Z30WQS),ptz,1080p,2,"1/2.8-inch Exmor R CMOS (visible) + uncooled vanadium oxide (VOx) microbolometer (thermal, QVGA)","61-90 (optical horizontal), 16 (thermal)",none,IP66,IK10,,2019,0
bosch-mic-9502-z30wvf,Bosch,MIC IP fusion 9000i (MIC-9502-Z30WVF),ptz,1080p,2,1/2.8-inch Exmor R CMOS (visible); uncooled VOx microbolometer (thermal),Thermal ~12 (50mm lens); visible 30x optical zoom (4.3-129mm),none,IP68,IK10,,2019,0
bosch-mic-9502-z30wvf9,Bosch,MIC IP fusion 9000i (MIC-9502-Z30WVF9),ptz,1080p,2,Visible: 1/2.8-type Exmor R CMOS; Thermal: 640x480 uncooled Vanadium Oxide (VOx) microbolometer FPA,70 x 52 (thermal),none,IP66/IP67/IP68,,,2022,0
bosch-mic-9502-z30wvs,Bosch,MIC IP fusion 9000i (MIC-9502-Z30WVS),ptz,1080p,2.13,1/2.8-type Exmor R CMOS,2.3 to 64.7 (optical); 12.4 x 9.3 (thermal),none,IP68,IK10,true,2019,0
bosch-mic-9502-z30wvs9,Bosch,MIC IP fusion 9000i (MIC-9502-Z30WVS9),ptz,1080p (Full HD),2.13,"1/2.8"" Exmor R CMOS (visible, starlight); uncooled VOx microbolometer FPA (thermal)",2.3-64.7 (visible); 70x52 (thermal 9mm lens),none,IP68,IK10,true,2022,0
bosch-mic-9803s-z30b06v,Bosch,MIC IP fusion 9000i (MIC-9803S-Z30B06V),ptz,4MP (visible imager),4,Uncooled vanadium oxide (VOx) microbolometer thermal core (640x480) plus visible CMOS imager,"70 (thermal, B06 lens); max approx. 61-90",none,IP68 / Type 6P (also IP67),IK10,true,2026,0
bosch-mic-9803s-z30b14v,Bosch,MIC IP fusion 9000i (MIC-9803S-Z30B14V),ptz,4MP visible / 640x480 thermal,4,,31,none,IP68,IK10,true,,0
bosch-mic-9803s-z30b18q,Bosch,MIC IP fusion 9000i (MIC-9803S-Z30B18Q),ptz,4MP,4,,11-30,none,IP68,IK10,true,,0
bosch-mic-9803s-z30b42v,Bosch,MIC IP fusion 9000i (MIC-9803S-Z30B42V),ptz,4MP,4,,1 - 10,none,IP68,IK10,true,,0
bosch-mic-9803s-z30g06v,Bosch,MIC IP fusion 9000i (MIC-9803S-Z30G06V),ptz,4MP optical / 640x480 thermal,4,,70,none,IP68,IK10,,,0
bosch-mic-9803s-z30g14v,Bosch,MIC IP fusion 9000i (MIC-9803S-Z30G14V),ptz,4MP (optical),4,Uncooled vanadium oxide (VOx) microbolometer FPA (thermal) + CMOS (optical),31,none,IP68,IK10,,2026,0
bosch-mic-9803s-z30g18q,Bosch,"MIC fusion 9000i thermal/optical PTZ - 4MP optical + QVGA thermal, 30x, gray (MIC-9803S-Z30G18Q)",ptz,4MP,4,,11 - 30,none,IP66/IP68,IK10,true,2026,0
bosch-mic-9803s-z30g42v,Bosch,Bosch MIC IP fusion 9000i (MIC-9803S-Z30G42V),ptz,4MP (visible imager),4,"Uncooled Vanadium Oxide (VOx) microbolometer, 640x480, 17 um pitch (thermal core); CMOS visible imager","10 (thermal, 640px/30Hz lens variant)",none,IP68,IK10,true,,0
bosch-mic-9803s-z30w06v,Bosch,MIC IP Fusion 9000i (MIC-9803S-Z30W06V),ptz,4MP,4,,70 (thermal),none,IP68,,,2026,0
bosch-mic-9803s-z30w14v,Bosch,MIC IP fusion 9000i (MIC-9803S-Z30W14V),ptz,4 MP (visible/optical),4,,31 (thermal horizontal),none,IP68,IK10,true,2026,0
bosch-mic-9803s-z30w18q,Bosch,MIC IP fusion 9000i (MIC-9803S-Z30W18Q),ptz,4MP,4,,11-30,none,IP68,IK10,true,2026,0
bosch-mic-9803s-z30w42v,Bosch,MIC IP fusion 9000i (MIC-9803S-Z30W42V),ptz,4MP,4,,1-10,none,IP68,IK10,true,2026,0
bosch-mic400irbud1461,Bosch,MIC1-400 Infrared PTZ (MIC400IRBUD1461),ptz,NTSC,0.4,,,ir,IP68,,,2013,0
bosch-mic400stsup13518n,Bosch,MIC Series 400 Stainless Steel (MIC400STSUP13518N),ptz,NTSC/470 TVL,0.4,,,none,IP68,,,2013,0
bosch-mic440axbup14618n,Bosch,MIC Series 440 Explosion Protected (MIC440AXBUP14618N),ptz,NTSC,0.4,,,none,IP68,,,2013,0
bosch-nbc-225-p,Bosch,IP Camera 200 Series VGA fixed lens (NBC-225-P),box,VGA,0.3,,,,,,,2013,0
bosch-nbc-255-p,Bosch,IP Camera 200 Series VGA (NBC-255-P),box,VGA,0.3,,,,,,,2013,0
bosch-nbc-255-w,Bosch,Wireless IP Camera 200 Series VGA (NBC-255-W),box,VGA,0.3,,,,,,,2013,0
bosch-nbc-265-p,Bosch,IP Camera 200 Series 720p (NBC-265-P),box,720p,1,,,,,,,2013,0
bosch-nbc-265-w,Bosch,Wireless IP Camera 200 Series 720p (NBC-265-W),box,720p,1,,,,,,,2013,0
bosch-nbc-455-21p,Bosch,NBC-455 DINION IP Camera (NBC-455-21P),box,NTSC/540 TVL,0.4,,,none,,,,2013,0
bosch-nbe-3702-al,Bosch,DINION 3100i IR (NBE-3702-AL),bullet,1080p,2,1/2.8-inch CMOS,31 to 106 (horizontal),ir,IP66,IK10,,,0
bosch-nbe-3703-al,Bosch,DINION 3100i IR (NBE-3703-AL),bullet,5MP,5,1/2.7-inch CMOS,30-101,ir,IP66,IK10,,2024,0
bosch-nbe-4502-al,Bosch,NBE-4502-AL,bullet,1080p,2,,,ir,IP67,IK10,true,2016,0
bosch-nbe-5503-al,Bosch,NBE-5503-AL,bullet,5MP,5,"1/2.9"" CMOS",,ir,IP67,IK10,true,2016,0
bosch-nbe-5702-al,Bosch,DINION 5100i 2MP Bullet (NBE-5702-AL),bullet,1080p,2,"1/2.8"" CMOS",105-31 horizontal,ir,IP67,IK10,true,,0
bosch-nbe-5703-al,Bosch,DINION 5100i 5MP Bullet (NBE-5703-AL),bullet,5MP,5,"1/2.7"" CMOS",96-29 horizontal,ir,IP67,IK10,true,,0
bosch-nbe-5704-al,Bosch,DINION 5100i IR (NBE-5704-AL),bullet,4K UHD (8MP),8,1/2.8 inch CMOS,"105-31 horizontal, 57-18 vertical",ir,IP66/IP67,IK10,true,,0
bosch-nbe-6502-al,Bosch,NBE-6502-AL,bullet,1080p,2,,,ir,IP67,IK10,,2016,0
bosch-nbe-7702-alx,Bosch,DINION 7100i IR (NBE-7702-ALX) — Bullet 2MP HDR X 4.7-10mm IP66/67 IK10,bullet,HD 1080p,2.1,1/1.8 inch CMOS,103-49 horizontal (53-27 vertical),ir,IP66/IP67,IK10,true,2023,0
bosch-nbe-7702-alxt,Bosch,DINION 7100i IR (NBE-7702-ALXT),bullet,1080p,2,"1/2.8"" CMOS",31-8 horizontal,ir,IP67,IK10,false,,0
bosch-nbe-7703-alx,Bosch,DINION 7100i IR (NBE-7703-ALX),bullet,4MP,4.1,1/1.8 inch CMOS,"103 to 48 horizontal, 53 to 27 vertical",ir,IP66/IP67,IK10,true,2023,0
bosch-nbe-7703-alxt,Bosch,DINION 7100i IR (NBE-7703-ALXT),bullet,4MP,4.1,1/1.8-inch CMOS,9.3-41.6 (horizontal),ir,IP66/IP67,IK10,,2023,0
bosch-nbe-7704-al,Bosch,DINION 7100i IR (NBE-7704-AL),bullet,4K UHD,8.3,1/1.8-inch CMOS,44-108,ir,IP66/IP67,IK10,true,2023,0
bosch-nbe-7704-alt,Bosch,DINION 7100i IR (NBE-7704-ALT),bullet,4K UHD,8.3,"1/1.8"" CMOS",12.1-35.8 (horizontal),ir,IP66/IP67/IP6K9K,IK10,true,2023,0
bosch-nbe-7704-alx,Bosch,DINION 7100i IR (NBE-7704-ALX),bullet,4K UHD,8.3,1/1.2 inch CMOS,"110-48 (H), 59-27 (V)",ir,IP66/IP67,IK10,true,2023,0
bosch-nbi-7802-ax,Bosch,DINION 7100s (NBI-7802-AX),box,1080p,2,"1/1.8"" CMOS (2.9 μm)","103-49 (horizontal), 53-27 (vertical)",none,IP5X,,true,,0
bosch-nbi-7802-axt,Bosch,DINION 7100s Starlight X (NBI-7802-AXT),box,1080p,2,"1/1.8"" CMOS","41.6–9.3 (H), 23.9–5.3 (V)",none,IP5X,,true,2025,0
bosch-nbi-7803-ax,Bosch,DINION 7100s (NBI-7803-AX),box,4MP,4.1,1/1.8-inch CMOS,103-49 (horizontal),none,IP5X,,,2026,0
bosch-nbi-7803-axt,Bosch,DINION 7100s Starlight X (NBI-7803-AXT),box,4MP,4.1,"1/1.8"" CMOS",9.3–41.6 (horizontal),none,IP5X,,true,2025,0
bosch-nbi-7803s-ax,Bosch,DINION 7100s (NBI-7803S-AX),box,4MP,4.1,"1/1.8"" CMOS",103 – 49 (horizontal),none,IP5X,,true,2026,0
bosch-nbi-7803s-axt,Bosch,DINION 7100s (NBI-7803S-AXT),box,4MP,4.1,1/1.8 inch CMOS,"H: 41.6-9.3, V: 23.9-5.3",none,IP5X,,true,2026,0
bosch-nbn-498-21p,Bosch,NBN-498 DINION 2X Day/Night IP (NBN-498-21P),box,NTSC/540 TVL,0.4,,,none,,,,2013,0
bosch-nbn-63013-b,Bosch,NBN-63013-B,box,720p,1,1/2.8-inch CMOS,,color,,,true,2016,0
bosch-nbn-63023-b,Bosch,DINION IP starlight 6000 HD (NBN-63023-B),box,1080p,2,1/2.8-inch CMOS,,color,,,true,2016,0
bosch-nbn-65023-b,Bosch,NBN-65023-B,box,1080p,2,1/2.8-inch CMOS,,color,,,true,2016,0
bosch-nbn-73023-ba,Bosch,DINION IP starlight 7000 HD (NBN-73023-BA),box,1080p,2,1/2.8-inch CMOS,,none,,,true,,0
bosch-nbn-733v-p,Bosch,DINION starlight 7000 (NBN-733V-P),box,720p60,1,,,color,,,,2013,0
